utc,anio,mes,dia,hora,minuto,segundo,usuario,ip,navegador,pantallax,pantallay,ventanax,ventanay,extra1,extra2,referencia,ciudad,extra3,extra4,pais
1382619951,2013,10,24,15,5,51,,84.76.92.13,"Mozilla/5.0 (Linux; U; Android 2.3.5; es-es; HTC_WildfireS-orange-LS Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",800,533,800,533,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en,false,Spain
1382624794,2013,10,24,16,26,34,,190149250134,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Guatemala
1382629345,2013,10,24,17,42,25,,181.64.74.164,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,628,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1382636047,2013,10,24,19,34,7,,201.240.72.140,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,1024,768,1016,553,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Peru
1382638143,2013,10,24,20,9,3,,46.26.79.221,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,694,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382649125,2013,10,24,23,12,5,,84.126.8.93,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,695,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382649215,2013,10,24,23,13,35,,95120196211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1413,735,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382651540,2013,10,24,23,52,20,,190.190.78.193,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,1017,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Argentina
1382659440,2013,10,25,2,4,0,,190.26.153.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1080,1919,916,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Colombia
1382659559,2013,10,25,2,5,59,,190.115.4.2,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1607,904,1607,765,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Guatemala
1382663468,2013,10,25,3,11,8,,187.163.196.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0,1280,800,1088,545,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,true,Mexico
1382681174,2013,10,25,8,6,14,,201240193101,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",1280,800,1280,699,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1382684930,2013,10,25,9,8,50,,201210155254,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,663,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1382687888,2013,10,25,9,58,8,,95.23.250.161,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,640,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382688799,2013,10,25,10,13,19,,195.53.66.249,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,949,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382688824,2013,10,25,10,13,44,,195.53.66.249,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,949,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382689178,2013,10,25,10,19,38,,37.14.213.107,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,649,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382689612,2013,10,25,10,26,52,,37.14.213.107,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,649,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382698476,2013,10,25,12,54,36,,190.43.44.231,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1612.2 Safari/537.36",1280,1024,1280,899,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1382700070,2013,10,25,13,21,10,,212170205196,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1405,758,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382700135,2013,10,25,13,22,15,,212170205196,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1405,758,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382707353,2013,10,25,15,22,33,,95.23.250.161,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,594,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382708607,2013,10,25,15,43,27,,88.179.84.183,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1440,900,1440,720,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,fr,true,France
1382708609,2013,10,25,15,43,29,,81.47.93.250,"Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.92 Mobile Safari/537.36",384,592,0,0,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382708618,2013,10,25,15,43,38,,81.47.93.250,"Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66Y) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.92 Mobile Safari/537.36",384,592,0,0,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382712631,2013,10,25,16,50,31,,190.255.233.72,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,639,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382714315,2013,10,25,17,18,35,,201.157.3.36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382714424,2013,10,25,17,20,24,,201.157.3.36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382716505,2013,10,25,17,55,5,,46.26.79.221,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,737,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382716805,2013,10,25,18,0,5,,46.26.79.221,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,737,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382717661,2013,10,25,18,14,21,,201.157.3.36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382717864,2013,10,25,18,17,44,,195.57.19.97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",1680,1050,1280,869,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382717908,2013,10,25,18,18,28,,195.57.19.97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",1680,1050,1280,869,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382718051,2013,10,25,18,20,51,,195.57.19.97,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",1680,1050,1280,869,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382718102,2013,10,25,18,21,42,,2a01:e35:2e6f:71c0:200e:d9e7:cd1e:8bdb,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,648,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,France
1382725647,2013,10,25,20,27,27,,201116100154,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,1366,768,1366,663,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Mexico
1382728354,2013,10,25,21,12,34,,201.219.62.122,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1382728564,2013,10,25,21,16,4,,186.46.206.146,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,699,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1382752587,2013,10,26,3,56,27,,190.26.182.38,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,1680,1050,1680,878,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1382754652,2013,10,26,4,30,52,,189197197178,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,628,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382769449,2013,10,26,8,37,29,,190.143.233.68,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,706,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,Guatemala
1382773816,2013,10,26,9,50,16,,190233246110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,585,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1382788239,2013,10,26,13,50,39,,46.26.79.221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1277,679,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382797430,2013,10,26,16,23,50,,186.13.1.100,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1382797858,2013,10,26,16,30,58,,186.13.1.100,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1382801237,2013,10,26,17,27,17,,217198196160,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,856,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382801464,2013,10,26,17,31,4,,217.127.86.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,867,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382801549,2013,10,26,17,32,29,,217.127.86.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,906,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382801621,2013,10,26,17,33,41,,217.127.86.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,906,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382801674,2013,10,26,17,34,34,,217.127.86.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,906,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382802892,2013,10,26,17,54,52,,189163113235,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3),1680,1050,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1382811829,2013,10,26,20,23,49,,190.6.160.94,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.114 Safari/537.36",1366,768,1366,567,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1382819166,2013,10,26,22,26,6,,88.3.5.109,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,787,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382824525,2013,10,26,23,55,25,,95.19.27.23,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16,1024,600,1024,516,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-LA,true,Spain
1382829954,2013,10,27,1,25,54,,181.180.208.28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,923,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1382830273,2013,10,27,1,31,13,,181.180.208.28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,923,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Venezuela
1382845111,2013,10,27,4,38,31,,190.37.224.187,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,594,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Venezuela
1382846787,2013,10,27,5,6,27,,190.5.222.130,Mozilla/5.0 (X11; Linux i686; rv:17.0) Gecko/20130917 Firefox/17.0 Iceweasel/17.0.9,1680,1050,1290,658,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-AR,false,Argentina
1382847896,2013,10,27,5,24,56,,189177232222,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,1920,1080,1920,976,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,true,Mexico
1382849830,2013,10,27,5,57,10,,190.233.142.37,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1382855223,2013,10,27,7,27,3,,200.25.217.26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,610,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Ecuador
1382855322,2013,10,27,7,28,42,,186.151.61.153,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,664,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Guatemala
1382857589,2013,10,27,8,6,29,,86.164.120.2,"Mozilla/5.0 (iPad; CPU OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53",768,1024,0,0,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,it-it,false,United Kingdom
1382857631,2013,10,27,8,7,11,,86.164.120.2,"Mozilla/5.0 (iPad; CPU OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53",768,1024,980,641,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,it-it,false,United Kingdom
1382860638,2013,10,27,8,57,18,,181161231254,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,596,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-CL,true,Chile
1382870253,2013,10,27,11,37,33,,62117216232,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1920,1080,1920,976,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1382883212,2013,10,27,15,13,32,,83.33.50.122,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,915,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382893607,2013,10,27,18,6,47,,187.187.81.55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,720,1280,530,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Mexico
1382893987,2013,10,27,18,13,7,,187.187.81.55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,720,1280,530,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Mexico
1382895187,2013,10,27,18,33,7,,80.39.8.192,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1440,900,1365,664,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382898782,2013,10,27,19,33,2,,201.166.86.199,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,600,1024,498,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382901212,2013,10,27,20,13,32,,213.37.55.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",1920,1080,1377,893,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382902203,2013,10,27,20,30,3,,187.202.40.232,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,783,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382903669,2013,10,27,20,54,29,,79158226224,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382904360,2013,10,27,21,6,0,,186.6.241.220,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1382904657,2013,10,27,21,10,57,,186.6.241.220,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1382910273,2013,10,27,22,44,33,,84.123.91.228,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.114 Safari/537.36",1680,1050,1680,873,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382911877,2013,10,27,23,11,17,,87219214251,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,840,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1382911971,2013,10,27,23,12,51,,87219214251,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,840,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1382912203,2013,10,27,23,16,43,,181.68.128.158,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1008,477,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382912247,2013,10,27,23,17,27,,181.68.128.158,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382914830,2013,10,28,0,0,30,,181.192.170.12,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382914868,2013,10,28,0,1,8,,181.192.170.12,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382919346,2013,10,28,1,15,46,,190.239.68.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1629,873,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1382919472,2013,10,28,1,17,52,,190.239.68.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1629,873,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1382921782,2013,10,28,1,56,22,,181.50.6.32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382922570,2013,10,28,2,9,30,,190.104.29.150,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1382922870,2013,10,28,2,14,30,,190.104.29.150,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1382929975,2013,10,28,4,12,55,,181.54.7.69,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),1188,668,1188,557,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Colombia
1382933280,2013,10,28,5,8,0,,190248158252,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,923,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382935568,2013,10,28,5,46,8,,186.15.39.72,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,895,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Costa Rica
1382935722,2013,10,28,5,48,42,,186.15.39.72,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,895,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Costa Rica
1382947234,2013,10,28,9,0,34,,81.36.7.173,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,756,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382947236,2013,10,28,9,0,36,,81.36.7.173,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,756,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
